requested_url,method,initial_status,redirect_location,hops,final_url,final_status,canonical,robots,content_type,expected,content_check,pass
https://silverstone-ai.com/blog/fitness-coach-enquiry-automation,GET,200,,0,https://silverstone-ai.com/blog/fitness-coach-enquiry-automation,200,https://silverstone-ai.com/blog/fitness-coach-enquiry-automation,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/blog/fitness-coach-enquiry-automation";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/blog/gym-automation-operating-model,GET,200,,0,https://silverstone-ai.com/blog/gym-automation-operating-model,200,https://silverstone-ai.com/blog/gym-automation-operating-model,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/blog/gym-automation-operating-model";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/blog/hospitality-automation-guide,GET,200,,0,https://silverstone-ai.com/blog/hospitality-automation-guide,200,https://silverstone-ai.com/blog/hospitality-automation-guide,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/blog/hospitality-automation-guide";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/blog/physio-chiropractic-ai-guide,GET,200,,0,https://silverstone-ai.com/blog/physio-chiropractic-ai-guide,200,https://silverstone-ai.com/blog/physio-chiropractic-ai-guide,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/blog/physio-chiropractic-ai-guide";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/blog/salon-barber-ai-guide,GET,200,,0,https://silverstone-ai.com/blog/salon-barber-ai-guide,200,https://silverstone-ai.com/blog/salon-barber-ai-guide,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/blog/salon-barber-ai-guide";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/blog/small-business-ai-automation,GET,200,,0,https://silverstone-ai.com/blog/small-business-ai-automation,200,https://silverstone-ai.com/blog/small-business-ai-automation,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/blog/small-business-ai-automation";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/blog/small-business-app-development,GET,200,,0,https://silverstone-ai.com/blog/small-business-app-development,200,https://silverstone-ai.com/blog/small-business-app-development,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/blog/small-business-app-development";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/blog/small-business-web-development,GET,200,,0,https://silverstone-ai.com/blog/small-business-web-development,200,https://silverstone-ai.com/blog/small-business-web-development,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/blog/small-business-web-development";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/blog/trades-websites-ai-automation,GET,200,,0,https://silverstone-ai.com/blog/trades-websites-ai-automation,200,https://silverstone-ai.com/blog/trades-websites-ai-automation,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/blog/trades-websites-ai-automation";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/blog/workflow-automation-selection-guide,GET,200,,0,https://silverstone-ai.com/blog/workflow-automation-selection-guide,200,https://silverstone-ai.com/blog/workflow-automation-selection-guide,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/blog/workflow-automation-selection-guide";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/book,GET,200,,0,https://silverstone-ai.com/book,200,https://silverstone-ai.com/book,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/book";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/contact,GET,200,,0,https://silverstone-ai.com/contact,200,https://silverstone-ai.com/contact,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/contact";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/how-we-work,GET,200,,0,https://silverstone-ai.com/how-we-work,200,https://silverstone-ai.com/how-we-work,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/how-we-work";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/industry,GET,200,,0,https://silverstone-ai.com/industry,200,https://silverstone-ai.com/industry,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/industry";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/industry/dentists,GET,200,,0,https://silverstone-ai.com/industry/dentists,200,https://silverstone-ai.com/industry/dentists,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/industry/dentists";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/industry/ecommerce,GET,200,,0,https://silverstone-ai.com/industry/ecommerce,200,https://silverstone-ai.com/industry/ecommerce,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/industry/ecommerce";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/industry/estate-agents,GET,200,,0,https://silverstone-ai.com/industry/estate-agents,200,https://silverstone-ai.com/industry/estate-agents,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/industry/estate-agents";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/industry/fitness-coaches,GET,200,,0,https://silverstone-ai.com/industry/fitness-coaches,200,https://silverstone-ai.com/industry/fitness-coaches,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/industry/fitness-coaches";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/industry/gyms-fitness-studios,GET,200,,0,https://silverstone-ai.com/industry/gyms-fitness-studios,200,https://silverstone-ai.com/industry/gyms-fitness-studios,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/industry/gyms-fitness-studios";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/industry/hospitality,GET,200,,0,https://silverstone-ai.com/industry/hospitality,200,https://silverstone-ai.com/industry/hospitality,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/industry/hospitality";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/industry/physios-chiropractors,GET,200,,0,https://silverstone-ai.com/industry/physios-chiropractors,200,https://silverstone-ai.com/industry/physios-chiropractors,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/industry/physios-chiropractors";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/industry/salons-barbers,GET,200,,0,https://silverstone-ai.com/industry/salons-barbers,200,https://silverstone-ai.com/industry/salons-barbers,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/industry/salons-barbers";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/industry/trades,GET,200,,0,https://silverstone-ai.com/industry/trades,200,https://silverstone-ai.com/industry/trades,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/industry/trades";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/pricing,GET,200,,0,https://silverstone-ai.com/pricing,200,https://silverstone-ai.com/pricing,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/pricing";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/privacy-policy,GET,200,,0,https://silverstone-ai.com/privacy-policy,200,https://silverstone-ai.com/privacy-policy,noindex,nofollow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/privacy-policy";"robotsIncludes":"noindex"},n/a,PASS
https://silverstone-ai.com/services,GET,200,,0,https://silverstone-ai.com/services,200,https://silverstone-ai.com/services,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/services";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/services/ai-automation,GET,200,,0,https://silverstone-ai.com/services/ai-automation,200,https://silverstone-ai.com/services/ai-automation,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/services/ai-automation";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/services/ai-consulting,GET,200,,0,https://silverstone-ai.com/services/ai-consulting,200,https://silverstone-ai.com/services/ai-consulting,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/services/ai-consulting";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/services/ai-receptionists,GET,200,,0,https://silverstone-ai.com/services/ai-receptionists,200,https://silverstone-ai.com/services/ai-receptionists,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/services/ai-receptionists";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/services/ai-voice-agents,GET,200,,0,https://silverstone-ai.com/services/ai-voice-agents,200,https://silverstone-ai.com/services/ai-voice-agents,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/services/ai-voice-agents";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/services/app-development,GET,200,,0,https://silverstone-ai.com/services/app-development,200,https://silverstone-ai.com/services/app-development,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/services/app-development";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/services/content-creation,GET,200,,0,https://silverstone-ai.com/services/content-creation,200,https://silverstone-ai.com/services/content-creation,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/services/content-creation";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/services/web-design-development,GET,200,,0,https://silverstone-ai.com/services/web-design-development,200,https://silverstone-ai.com/services/web-design-development,index, follow,text/html,{"initial":200;"final":200;"hops":0;"canonical":"https://silverstone-ai.com/services/web-design-development";"robotsIncludes":"index"},n/a,PASS
https://silverstone-ai.com/index,GET,301,/,1,https://silverstone-ai.com/,200,https://silverstone-ai.com/,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/";"final":200},n/a,PASS
https://silverstone-ai.com/industries,GET,301,/industry,1,https://silverstone-ai.com/industry,200,https://silverstone-ai.com/industry,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry";"final":200},n/a,PASS
https://silverstone-ai.com/industries/dentists,GET,301,/industry/dentists,1,https://silverstone-ai.com/industry/dentists,200,https://silverstone-ai.com/industry/dentists,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/dentists";"final":200},n/a,PASS
https://silverstone-ai.com/industries/ecommerce,GET,301,/industry/ecommerce,1,https://silverstone-ai.com/industry/ecommerce,200,https://silverstone-ai.com/industry/ecommerce,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/ecommerce";"final":200},n/a,PASS
https://silverstone-ai.com/industries/estate-agents,GET,301,/industry/estate-agents,1,https://silverstone-ai.com/industry/estate-agents,200,https://silverstone-ai.com/industry/estate-agents,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/estate-agents";"final":200},n/a,PASS
https://silverstone-ai.com/industries/fitness-coaches,GET,301,/industry/fitness-coaches,1,https://silverstone-ai.com/industry/fitness-coaches,200,https://silverstone-ai.com/industry/fitness-coaches,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/fitness-coaches";"final":200},n/a,PASS
https://silverstone-ai.com/industries/gyms-fitness-studios,GET,301,/industry/gyms-fitness-studios,1,https://silverstone-ai.com/industry/gyms-fitness-studios,200,https://silverstone-ai.com/industry/gyms-fitness-studios,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/gyms-fitness-studios";"final":200},n/a,PASS
https://silverstone-ai.com/industries/hospitality,GET,301,/industry/hospitality,1,https://silverstone-ai.com/industry/hospitality,200,https://silverstone-ai.com/industry/hospitality,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/hospitality";"final":200},n/a,PASS
https://silverstone-ai.com/industries/physios-chiropractors,GET,301,/industry/physios-chiropractors,1,https://silverstone-ai.com/industry/physios-chiropractors,200,https://silverstone-ai.com/industry/physios-chiropractors,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/physios-chiropractors";"final":200},n/a,PASS
https://silverstone-ai.com/industries/salons-barbers,GET,301,/industry/salons-barbers,1,https://silverstone-ai.com/industry/salons-barbers,200,https://silverstone-ai.com/industry/salons-barbers,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/salons-barbers";"final":200},n/a,PASS
https://silverstone-ai.com/industries/trades,GET,301,/industry/trades,1,https://silverstone-ai.com/industry/trades,200,https://silverstone-ai.com/industry/trades,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/trades";"final":200},n/a,PASS
https://silverstone-ai.com/niches/dentists,GET,301,/industry/dentists,1,https://silverstone-ai.com/industry/dentists,200,https://silverstone-ai.com/industry/dentists,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/dentists";"final":200},n/a,PASS
https://silverstone-ai.com/niches/ecommerce,GET,301,/industry/ecommerce,1,https://silverstone-ai.com/industry/ecommerce,200,https://silverstone-ai.com/industry/ecommerce,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/ecommerce";"final":200},n/a,PASS
https://silverstone-ai.com/niches/estate-agents,GET,301,/industry/estate-agents,1,https://silverstone-ai.com/industry/estate-agents,200,https://silverstone-ai.com/industry/estate-agents,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/estate-agents";"final":200},n/a,PASS
https://silverstone-ai.com/niches/fitness-coaches,GET,301,/industry/fitness-coaches,1,https://silverstone-ai.com/industry/fitness-coaches,200,https://silverstone-ai.com/industry/fitness-coaches,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/fitness-coaches";"final":200},n/a,PASS
https://silverstone-ai.com/niches/gyms-fitness-studios,GET,301,/industry/gyms-fitness-studios,1,https://silverstone-ai.com/industry/gyms-fitness-studios,200,https://silverstone-ai.com/industry/gyms-fitness-studios,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/gyms-fitness-studios";"final":200},n/a,PASS
https://silverstone-ai.com/niches/hospitality,GET,301,/industry/hospitality,1,https://silverstone-ai.com/industry/hospitality,200,https://silverstone-ai.com/industry/hospitality,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/hospitality";"final":200},n/a,PASS
https://silverstone-ai.com/niches/physios-chiropractors,GET,301,/industry/physios-chiropractors,1,https://silverstone-ai.com/industry/physios-chiropractors,200,https://silverstone-ai.com/industry/physios-chiropractors,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/physios-chiropractors";"final":200},n/a,PASS
https://silverstone-ai.com/niches/salons-barbers,GET,301,/industry/salons-barbers,1,https://silverstone-ai.com/industry/salons-barbers,200,https://silverstone-ai.com/industry/salons-barbers,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/salons-barbers";"final":200},n/a,PASS
https://silverstone-ai.com/niches/trades-virtual-office,GET,301,/industry/trades,1,https://silverstone-ai.com/industry/trades,200,https://silverstone-ai.com/industry/trades,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/trades";"final":200},n/a,PASS
https://silverstone-ai.com/services/dentists,GET,301,/industry/dentists,1,https://silverstone-ai.com/industry/dentists,200,https://silverstone-ai.com/industry/dentists,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/dentists";"final":200},n/a,PASS
https://silverstone-ai.com/services/ecommerce,GET,301,/industry/ecommerce,1,https://silverstone-ai.com/industry/ecommerce,200,https://silverstone-ai.com/industry/ecommerce,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/ecommerce";"final":200},n/a,PASS
https://silverstone-ai.com/services/estate-agents,GET,301,/industry/estate-agents,1,https://silverstone-ai.com/industry/estate-agents,200,https://silverstone-ai.com/industry/estate-agents,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/estate-agents";"final":200},n/a,PASS
https://silverstone-ai.com/services/fitness-coaches,GET,301,/industry/fitness-coaches,1,https://silverstone-ai.com/industry/fitness-coaches,200,https://silverstone-ai.com/industry/fitness-coaches,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/fitness-coaches";"final":200},n/a,PASS
https://silverstone-ai.com/services/gyms-fitness-studios,GET,301,/industry/gyms-fitness-studios,1,https://silverstone-ai.com/industry/gyms-fitness-studios,200,https://silverstone-ai.com/industry/gyms-fitness-studios,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/gyms-fitness-studios";"final":200},n/a,PASS
https://silverstone-ai.com/services/hospitality,GET,301,/industry/hospitality,1,https://silverstone-ai.com/industry/hospitality,200,https://silverstone-ai.com/industry/hospitality,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/hospitality";"final":200},n/a,PASS
https://silverstone-ai.com/services/physios-chiropractors,GET,301,/industry/physios-chiropractors,1,https://silverstone-ai.com/industry/physios-chiropractors,200,https://silverstone-ai.com/industry/physios-chiropractors,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/physios-chiropractors";"final":200},n/a,PASS
https://silverstone-ai.com/services/salons-barbers,GET,301,/industry/salons-barbers,1,https://silverstone-ai.com/industry/salons-barbers,200,https://silverstone-ai.com/industry/salons-barbers,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/salons-barbers";"final":200},n/a,PASS
https://silverstone-ai.com/services/trades,GET,301,/industry/trades,1,https://silverstone-ai.com/industry/trades,200,https://silverstone-ai.com/industry/trades,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/trades";"final":200},n/a,PASS
https://silverstone-ai.com/services/trades-virtual-office,GET,301,/industry/trades,1,https://silverstone-ai.com/industry/trades,200,https://silverstone-ai.com/industry/trades,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/industry/trades";"final":200},n/a,PASS
https://silverstone-ai.com/services/website-design-development,GET,301,/services/web-design-development,1,https://silverstone-ai.com/services/web-design-development,200,https://silverstone-ai.com/services/web-design-development,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/services/web-design-development";"final":200},n/a,PASS
https://silverstone-ai.com/services/ai-agents-automation,GET,301,/services/ai-automation,1,https://silverstone-ai.com/services/ai-automation,200,https://silverstone-ai.com/services/ai-automation,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/services/ai-automation";"final":200},n/a,PASS
https://silverstone-ai.com/blog/how-to-plan-a-conversion-focused-website-build-for-a-uk-small-business,GET,301,/blog/conversion-focused-website-planning,1,https://silverstone-ai.com/blog/conversion-focused-website-planning,200,https://silverstone-ai.com/blog/conversion-focused-website-planning,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/blog/conversion-focused-website-planning";"final":200},n/a,PASS
https://silverstone-ai.com/blog/bespoke-app-development-for-uk-small-businesses-what-to-build-first,GET,301,/blog/bespoke-app-development-guide,1,https://silverstone-ai.com/blog/bespoke-app-development-guide,200,https://silverstone-ai.com/blog/bespoke-app-development-guide,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/blog/bespoke-app-development-guide";"final":200},n/a,PASS
https://silverstone-ai.com/blog/ai-voice-agent-development-for-uk-businesses-calls-controls-and-handoffs-expla,GET,301,/blog/ai-voice-agent-development,1,https://silverstone-ai.com/blog/ai-voice-agent-development,200,https://silverstone-ai.com/blog/ai-voice-agent-development,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/blog/ai-voice-agent-development";"final":200},n/a,PASS
https://silverstone-ai.com/blog/ai-receptionist-uk-what-small-businesses-should-set-up-before-they-buy,GET,301,/blog/ai-receptionist-setup-guide,1,https://silverstone-ai.com/blog/ai-receptionist-setup-guide,200,https://silverstone-ai.com/blog/ai-receptionist-setup-guide,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/blog/ai-receptionist-setup-guide";"final":200},n/a,PASS
https://silverstone-ai.com/blog/how-to-choose-the-first-workflow-to-automate-in-a-uk-small-business,GET,301,/blog/workflow-automation-selection-guide,1,https://silverstone-ai.com/blog/workflow-automation-selection-guide,200,https://silverstone-ai.com/blog/workflow-automation-selection-guide,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/blog/workflow-automation-selection-guide";"final":200},n/a,PASS
https://silverstone-ai.com/blog/ai-and-automation-consulting-for-uk-small-businesses-what-to-fix-first,GET,301,/blog/ai-automation-consulting-guide,1,https://silverstone-ai.com/blog/ai-automation-consulting-guide,200,https://silverstone-ai.com/blog/ai-automation-consulting-guide,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/blog/ai-automation-consulting-guide";"final":200},n/a,PASS
https://silverstone-ai.com/blog/a-practical-content-creation-framework-for-uk-small-businesses,GET,301,/blog/content-creation-framework,1,https://silverstone-ai.com/blog/content-creation-framework,200,https://silverstone-ai.com/blog/content-creation-framework,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/blog/content-creation-framework";"final":200},n/a,PASS
https://silverstone-ai.com/blog/estate-agent-automation-in-the-uk-what-to-build-first-and-what-to-leave-human,GET,301,/blog/estate-agent-automation-guide,1,https://silverstone-ai.com/blog/estate-agent-automation-guide,200,https://silverstone-ai.com/blog/estate-agent-automation-guide,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/blog/estate-agent-automation-guide";"final":200},n/a,PASS
https://silverstone-ai.com/blog/hospitality-automation-for-uk-small-businesses-where-ai-actually-helps,GET,301,/blog/hospitality-automation-guide,1,https://silverstone-ai.com/blog/hospitality-automation-guide,200,https://silverstone-ai.com/blog/hospitality-automation-guide,index, follow,text/html,{"initial":301;"hops":1;"finalUrl":"https://silverstone-ai.com/blog/hospitality-automation-guide";"final":200},n/a,PASS
